0.132,0.079,0.056,0.053,0.095,0.002,0.087,0.192,0.079,0.261,0.064,0.187,0.1,0.045,0.127,-0.034,0.122,-0.027,0.134,0.168,0.1
0.129,0.146,0.07,0.059,0.104,-0.029,0.095,0.167,0.101,0.312,0.062,0.122,0.088,0.043,0.106,-0.023,0.135,-0.059,0.123,0.161,0.103
0.128,0.089,0.072,0.022,0.113,-0.021,0.061,0.149,0.085,0.231,0.064,0.144,0.09,-0.007,0.136,-0.022,0.099,-0.037,0.108,0.107,0.11
0.128,0.057,0.097,0.019,0.095,-0.021,0.081,0.149,0.087,0.275,0.062,0.18,0.11,-0.047,0.138,-0.01,0.119,-0.042,0.119,0.133,0.11
0.118,0.025,0.068,0.048,0.111,-0.021,0.06,0.134,0.062,0.225,0.06,0.343,0.119,0.078,0.069,-0.014,0.111,-0.033,0.109,0.132,0.109
0.144,1.17,0.05,0.034,0.088,0.012,0.078,0.512,0.091,0.255,0.059,0.14,0.07,0.018,0.122,-0.056,0.1,-0.032,0.106,0.107,0.096
0.115,0.012,0.05,0.062,0.11,0.316,0.105,0.253,0.071,0.256,0.063,0.122,0.091,0.004,0.12,-0.048,0.108,-0.037,0.109,0.108,0.099
0.128,0.043,0.067,0.058,0.104,-0.004,0.077,0.162,0.095,0.25,0.053,0.118,0.07,0.014,0.15,-0.076,0.101,-0.032,0.116,0.119,0.101
0.132,0.06,0.06,0.03,0.11,-0.041,0.067,0.145,0.094,0.225,0.05,0.295,0.095,0.074,0.13,-0.04,0.106,-0.049,0.119,0.134,0.097
0.14,0.059,0.057,0.038,0.11,-0.022,0.05,0.138,0.065,0.258,0.046,0.136,0.08,0.01,0.134,-0.052,0.117,-0.043,0.129,0.11,0.111
0.118,0.137,0.07,0.004,0.088,0.006,0.059,0.146,0.075,0.215,0.035,0.134,0.078,0.009,0.124,-0.006,0.048,-0.024,0.057,0.512,0.079
0.125,0.11,0.052,0.015,0.089,-0.018,0.06,0.134,0.074,0.227,0.041,0.154,0.088,-0.065,0.147,-0.002,0.119,-0.026,0.134,0.2,0.089
0.116,0.03,0.06,0.039,0.097,-0.046,0.06,0.239,0.069,0.258,0.04,0.157,0.057,0.031,0.105,-0.102,0.105,0.011,0.096,0.181,0.092
0.123,0.164,0.05,0.033,0.07,0.048,0.033,0.397,0.057,0.274,0.049,0.235,0.142,0.049,0.127,-0.062,0.11,-0.03,0.104,0.146,0.084
0.091,0.044,0.054,0.033,0.101,-0.069,0.061,0.139,0.083,0.21,0.045,0.13,0.091,-0.047,0.084,-0.001,0.109,-0.029,0.129,0.136,0.106
0.089,0.053,0.064,0.04,0.097,-0.023,0.052,0.119,0.08,0.217,0.056,0.163,0.04,0.014,0.084,0.027,0.117,-0.038,0.121,0.134,0.097
0.072,0.065,0.062,0.028,0.114,0.005,0.065,0.153,0.086,0.256,0.048,0.255,0.107,0.084,0.064,0.004,0.117,-0.005,0.12,0.142,0.096
0.115,0.05,0.042,0.041,0.098,0.014,0.042,0.191,0.072,0.292,0.045,0.263,0.088,0.028,0.11,-0.022,0.096,-0.033,0.116,0.114,0.094
0.106,0.074,0.07,-0.004,0.115,0.008,0.059,0.134,0.076,0.216,0.038,0.257,0.078,-0.03,0.034,0.147,0.126,-0.046,0.123,0.142,0.07
0.119,0.034,0.079,0.017,0.11,-0.004,0.057,0.104,0.077,0.242,0.062,0.209,0.083,0.044,0.098,-0.054,0.111,-0.03,0.108,0.112,0.094
0.073,0.136,0.06,0.033,0.103,0.019,0.07,0.159,0.088,0.348,0.088,0.185,0.064,0.02,0.097,-0.007,0.102,-0.02,0.105,0.105,0.097
0.062,0.038,0.063,0.019,0.123,-0.011,0.07,0.147,0.091,0.198,0.053,0.161,0.06,-0.002,0.164,-0.092,0.125,-0.042,0.106,0.104,0.117
0.098,0.088,0.068,-0.005,0.105,-0.033,0.056,0.125,0.07,0.241,0.046,0.148,0.091,-0.003,0.118,-0.062,0.111,-0.035,0.095,0.072,0.094
0.063,0.102,0.048,-0.002,0.095,0.032,0.076,0.203,0.062,0.22,0.06,0.253,0.07,-0.051,0.074,0.067,0.11,-0.024,0.127,0.155,0.1
0.086,0.053,0.07,0.004,0.111,-0.023,0.039,0.098,0.072,0.213,0.043,0.182,0.099,0.018,0.094,-0.021,0.095,-0.038,0.085,0.08,0.11
0.099,0.085,0.062,0.017,0.105,-0.009,0.041,0.105,0.054,0.223,0.047,0.23,0.071,-0.002,0.099,0.003,0.095,-0.018,0.101,0.115,0.098
0.1,0.054,0.078,0.051,0.103,-0.002,0.055,0.265,0.081,0.277,0.047,0.144,0.088,0.024,0.079,0.119,0.175,0.052,0.112,0.19,0.111
0.131,0.07,0.08,0.03,0.105,-0.035,0.066,0.118,0.07,0.216,0.089,0.217,0.08,0.021,0.104,-0.01,0.094,-0.038,0.097,0.156,0.094
0.094,0.047,0.061,0.028,0.106,-0.028,0.052,0.109,0.083,0.219,0.067,0.212,0.044,0.026,0.097,-0.039,0.106,-0.024,0.096,0.116,0.079
0.091,0.121,0.072,-0.006,0.092,-0.003,0.062,0.144,0.088,0.207,0.069,0.207,0.084,0.024,0.121,-0.037,0.103,-0.034,0.088,0.103,0.073
0.11,0.046,0.061,0.034,0.112,-0.024,0.032,0.095,0.075,0.201,0.047,0.163,0.078,0.025,0.108,-0.046,0.107,-0.034,0.086,0.066,0.115
0.018,0.375,0.065,0.016,0.07,0.029,0.06,0.271,0.085,0.752,0.081,0.241,0.108,0.007,0.116,-0.005,0.117,-0.047,0.109,0.115,0.092
0.108,0.158,0.059,0.023,0.093,0.009,0.092,0.199,0.069,0.26,0.064,0.254,0.068,0.04,0.077,-0.005,0.101,-0.032,0.099,0.153,0.121
0.091,0.156,0.068,0.026,0.088,-0.01,0.048,0.132,0.093,0.194,0.059,0.319,0.105,-0.001,0.114,-0.011,0.114,-0.037,0.081,0.1,0.123
0.101,0.048,0.075,0.036,0.101,-0.011,0.059,0.163,0.054,0.235,0.056,0.184,0.064,0.005,0.133,-0.061,0.121,-0.043,0.087,0.094,0.107
0.108,0.054,0.062,0.049,0.102,-0.019,0.034,0.103,0.093,0.226,0.043,0.304,0.065,0.003,0.14,-0.053,0.103,-0.037,0.101,0.084,0.125
0.074,0.089,0.044,0.029,0.096,-0.006,0.083,0.536,0.058,0.659,0.076,0.23,0.083,0.02,0.105,-0.055,0.108,-0.028,0.09,0.082,0.118
0.069,0.064,0.052,0.023,0.112,-0.035,0.022,0.106,0.057,0.202,0.051,0.202,0.097,-0.005,0.079,-0.012,0.109,-0.034,0.093,0.101,0.093
0.121,0.096,0.068,-0.008,0.106,-0.031,0.053,0.121,0.064,0.217,0.061,0.268,0.076,-0.037,0.151,-0.054,0.113,-0.037,0.103,0.147,0.078
0.096,0.088,0.046,0.012,0.073,0.002,0.052,0.194,0.08,0.34,0.037,0.138,0.079,-0.007,0.114,-0.005,0.094,-0.03,0.102,0.149,0.015
0.115,0.088,0.055,-0.002,0.085,0.011,0.044,0.116,0.085,0.192,0.057,0.132,0.054,-0.02,0.093,0.02,0.089,-0.013,0.107,0.082,0.077
0.083,0.043,0.07,0.011,0.095,-0.001,0.056,0.105,0.091,0.19,0.064,0.126,0.067,-0.034,0.102,-0.008,0.11,-0.017,0.089,0.071,0.089
0.11,0.028,0.078,0.028,0.098,-0.005,0.064,0.162,0.097,0.251,0.06,0.213,0.097,-0.075,0.1,0.009,0.106,-0.015,0.115,0.119,0.111
0.107,0.047,0.058,0.037,0.077,-0.014,0.044,0.116,0.062,0.222,0.067,0.126,0.076,-0.034,0.106,-0.015,0.099,-0.02,0.104,0.1,0.115
0.119,0.02,0.062,0.06,0.088,0.12,0.105,0.615,0.06,0.31,0.055,0.144,0.08,-0.034,0.099,-0.029,0.109,-0.015,0.098,0.093,0.094
0.11,0.264,0.087,0.05,0.088,0.047,0.119,0.401,0.087,0.268,0.056,0.217,0.1,0.065,0.086,-0.049,0.126,-0.026,0.135,0.239,0.109
0.13,0.199,0.053,0.016,0.08,-0.009,0.072,0.172,0.072,0.266,0.058,0.176,0.085,0.057,0.092,-0.043,0.114,-0.024,0.125,0.199,0.092
0.126,0.066,0.049,0.026,0.099,-0.024,0.063,0.141,0.054,0.206,0.046,0.145,0.081,0.03,0.103,-0.016,0.106,-0.012,0.114,0.168,0.05
0.122,0.105,0.049,0.02,0.092,-0.001,0.06,0.137,0.037,0.398,0.048,0.175,0.089,0.029,0.1,-0.061,0.105,-0.002,0.124,0.11,0.092
0.129,0.162,0.088,0.02,0.094,0.034,0.079,0.395,0.075,0.242,0.059,0.183,0.084,0.039,0.07,-0.061,0.129,-0.033,0.11,0.244,0.01
0.118,0.119,0.057,0.009,0.106,-0.017,0.057,0.145,0.069,0.249,0.075,0.197,0.097,0.038,0.094,-0.045,0.122,-0.047,0.119,0.098,0.093
0.129,0.042,0.054,0.029,0.082,-0.021,0.049,0.126,0.064,0.349,0.059,0.184,0.103,0.029,0.116,-0.045,0.111,-0.032,0.133,0.134,0.103
0.142,0.064,0.051,0.023,0.108,-0.038,0.059,0.213,0.062,0.238,0.046,0.166,0.094,0.029,0.118,-0.054,0.124,-0.028,0.105,0.12,0.101
0.13,0.036,0.054,0.051,0.116,-0.04,0.046,0.116,0.062,0.215,0.065,0.182,0.12,0.055,0.098,-0.038,0.144,-0.034,0.132,0.107,0.093
0.126,-0.007,0.058,0.069,0.106,-0.056,0.031,0.163,0.058,0.261,0.063,0.233,0.101,0.039,0.093,-0.03,0.119,-0.033,0.132,0.109,0.081
0.097,0.03,0.054,0.044,0.106,-0.048,0.052,0.143,0.06,0.421,0.064,0.189,0.073,0.04,0.091,-0.034,0.111,-0.047,0.11,0.106,0.089
0.117,0.04,0.047,0.054,0.101,-0.007,0.051,0.119,0.062,0.197,0.051,0.138,0.073,0.031,0.13,-0.121,0.147,-0.033,0.114,0.094,0.088
0.122,0.018,0.057,0.044,0.102,-0.027,0.046,0.111,0.057,0.186,0.055,0.14,0.082,0.001,0.115,-0.054,0.131,-0.029,0.089,0.088,0.084
0.101,0.146,0.047,0.015,0.098,-0.002,0.041,0.808,0.083,0.319,0.046,0.131,0.088,0.022,0.1,-0.058,0.13,-0.039,0.097,0.075,0.094
0.122,0.027,0.051,0.064,0.091,-0.031,0.055,0.122,0.057,0.325,0.058,0.145,0.075,0.025,0.112,-0.056,0.109,-0.04,0.102,0.081,0.093
0.11,0.015,0.064,0.063,0.12,-0.045,0.048,0.105,0.069,0.237,0.057,0.149,0.067,0.084,0.058,-0.036,0.095,-0.036,0.097,0.087,0.087
0.117,0.11,0.037,0.044,0.087,-0.011,0.058,0.228,0.057,0.253,0.054,0.147,0.072,0.04,0.12,-0.038,0.112,-0.029,0.112,0.164,0.09
0.116,0.062,0.049,0.019,0.095,-0.028,0.058,0.138,0.069,0.236,0.051,0.186,0.066,0.037,0.09,-0.012,0.098,-0.041,0.1,0.514,0.11
0.106,0.135,0.049,0.033,0.093,-0.001,0.064,0.116,0.071,0.254,0.057,0.151,0.083,0.009,0.121,-0.042,0.117,-0.041,0.099,0.088,0.097
0.113,0.058,0.047,0.045,0.096,-0.023,0.047,0.113,0.066,0.208,0.055,0.176,0.08,0.044,0.124,-0.048,0.126,-0.048,0.102,0.09,0.088
0.119,0.07,0.04,0.05,0.099,-0.019,0.077,0.157,0.06,0.245,0.063,0.163,0.078,0.015,0.111,-0.037,0.117,-0.04,0.096,0.087,0.084
0.127,0.037,0.057,0.046,0.096,-0.031,0.04,0.094,0.069,0.25,0.064,0.186,0.09,0.016,0.112,-0.04,0.11,-0.031,0.095,0.086,0.088
0.076,0.059,0.069,0.029,0.104,0.004,0.068,0.159,0.083,0.535,0.06,0.113,0.091,0.001,0.11,-0.024,0.107,-0.041,0.098,0.096,0.086
0.133,-0.001,0.059,0.062,0.099,-0.032,0.047,0.119,0.062,0.228,0.054,0.168,0.075,0.034,0.115,-0.058,0.115,-0.035,0.081,0.084,0.111
0.127,0.166,0.057,0.023,0.087,0.002,0.056,0.127,0.044,0.334,0.049,0.174,0.061,0.017,0.119,-0.075,0.123,-0.029,0.107,0.118,0.094
0.107,0.027,0.063,0.052,0.091,-0.064,0.057,0.154,0.041,0.538,0.051,0.247,0.073,0.011,0.109,-0.011,0.107,-0.04,0.087,0.089,0.093
0.115,0.284,0.062,0.002,0.103,0.01,0.079,0.375,0.068,0.3,0.05,0.17,0.082,0.003,0.116,-0.037,0.132,-0.053,0.101,0.091,0.101
0.101,0.13,0.026,0.124,0.102,-0.006,0.058,0.344,0.089,0.328,0.035,0.181,0.102,-0.017,0.123,-0.043,0.115,-0.033,0.054,0.218,0.106
0.118,0.039,0.053,0.041,0.102,-0.014,0.017,0.65,0.073,0.286,0.058,0.172,0.062,0.018,0.114,-0.062,0.125,-0.038,0.095,0.108,0.095
0.096,0.015,0.055,0.054,0.115,-0.057,0.053,0.159,0.072,0.244,0.051,0.23,0.045,-0.02,0.158,-0.027,0.117,0.246,0.074,0.174,0.1
0.105,0.013,0.048,0.101,0.102,-0.016,0.051,0.137,0.062,0.243,0.06,0.153,0.079,0.021,0.111,-0.048,0.131,-0.043,0.096,0.108,0.064
0.094,0.058,0.048,0.039,0.096,0.014,0.04,0.178,0.05,0.273,0.054,0.161,0.065,0.022,0.109,-0.057,0.12,-0.029,0.112,0.11,0.098
0.127,0.105,0.059,0.012,0.105,-0.015,0.059,0.163,0.054,0.231,0.049,0.158,0.038,0.049,0.115,-0.047,0.144,-0.016,0.178,0.266,0.116
0.112,0.327,0.082,0.004,0.076,0.036,0.074,0.453,0.059,0.478,0.05,0.142,0.097,0.02,0.072,-0.036,0.123,-0.049,0.089,0.413,0.131
0.104,0.459,0.044,0.029,0.076,0.03,0.06,0.15,0.062,0.212,0.055,0.144,0.08,0.014,0.103,-0.073,0.12,-0.03,0.107,0.143,0.098
0.118,0.065,0.065,0.016,0.116,-0.019,0.048,0.088,0.103,0.241,0.064,0.182,0.093,-0.032,0.106,-0.039,0.117,-0.017,0.112,0.105,0.09
0.114,0.042,0.055,0.045,0.087,-0.001,0.048,0.107,0.068,0.22,0.054,0.198,0.098,0.026,0.101,-0.028,0.117,-0.051,0.132,0.121,0.089
0.1,0.082,0.063,0.053,0.087,-0.003,0.067,0.152,0.064,0.235,0.072,0.184,0.101,-0.002,0.144,-0.04,0.13,-0.043,0.126,0.138,0.098
0.116,0.03,0.06,0.071,0.102,-0.031,0.052,0.134,0.057,0.231,0.049,0.215,0.111,-0.004,0.098,0.013,0.123,-0.029,0.089,0.148,0.101
0.111,0.045,0.059,0.045,0.104,0.006,0.018,0.609,0.056,0.243,0.045,0.272,0.073,0.003,0.101,0.007,0.12,-0.032,0.117,0.116,0.1
0.122,-0.009,0.093,0.064,0.112,-0.018,0.061,0.136,0.06,0.225,0.059,0.136,0.087,0.012,0.105,-0.027,0.12,-0.048,0.108,0.111,0.066
0.112,0.091,0.05,0.037,0.1,-0.001,0.045,0.178,0.071,0.323,0.054,0.186,0.146,-0.029,0.057,0.135,0.111,-0.019,0.128,0.163,0.094
0.105,0.078,0.042,0.037,0.095,-0.03,0.035,0.122,0.049,0.242,0.058,0.156,0.085,0.014,0.119,-0.074,0.118,-0.045,0.116,0.449,0.12
0.105,0.134,0.059,0.001,0.103,-0.003,0.062,0.157,0.034,0.23,0.053,0.215,0.102,0.001,0.102,-0.034,0.116,-0.047,0.105,0.098,0.099
0.121,0.106,0.044,0.013,0.09,-0.024,0.054,0.139,0.057,0.227,0.048,0.129,0.058,0.017,0.118,-0.042,0.113,-0.042,0.101,0.062,0.098
0.125,0.012,0.059,0.043,0.089,-0.02,0.059,0.123,0.04,0.218,0.046,0.166,0.075,0.004,0.115,-0.054,0.114,-0.032,0.082,0.084,0.061
0.101,0.025,0.048,0.035,0.103,-0.043,0.054,0.869,0.069,0.237,0.067,0.167,0.069,-0.01,0.089,-0.02,0.119,-0.029,0.095,0.076,0.1
0.111,0.02,0.052,0.038,0.104,-0.044,0.038,0.107,0.085,0.208,0.052,0.128,0.06,-0.014,0.123,-0.004,0.109,-0.04,0.084,0.09,0.084
0.111,0.033,0.055,0.027,0.095,-0.044,0.034,0.62,0.083,0.276,0.065,0.143,0.065,0.027,0.115,-0.069,0.127,-0.041,0.09,0.089,0.091
0.096,0.036,0.044,0.064,0.085,-0.034,0.048,0.135,0.045,0.334,0.034,0.153,0.071,0.041,0.087,-0.043,0.109,-0.029,0.097,0.089,0.084
0.125,0.12,0.05,0.001,0.081,-0.017,0.068,0.485,0.072,0.255,0.054,0.139,0.06,-0.005,0.127,-0.071,0.115,-0.029,0.1,0.097,0.104
0.105,0.102,0.047,-0.011,0.081,-0.017,0.061,0.125,0.056,0.19,0.055,0.11,0.054,-0.006,0.102,-0.054,0.142,-0.037,0.115,0.086,0.107
0.088,0.043,0.058,0.043,0.102,-0.036,0.032,0.104,0.057,0.207,0.063,0.126,0.067,-0.016,0.149,-0.051,0.133,-0.043,0.093,0.126,0.109
0.116,0.232,0.06,0.003,0.087,-0.028,0.055,0.138,0.058,0.236,0.051,0.113,0.078,0.035,0.113,-0.076,0.115,-0.036,0.09,0.087,0.111
0.078,0.056,0.06,0.032,0.096,-0.021,0.05,0.138,0.056,0.573,0.001,0.228,0.062,0.03,0.108,-0.058,0.105,-0.033,0.096,0.158,0.095
