0.066,0.419,0.068,0.032,0.064,0.068,0.065,0.186,0.056,2.191,0.083,0.307,0.081,0.057,0.087,0.026,0.069,0.099,0.092,0.234,0.074
0.107,0.401,0.073,0.035,0.062,0.067,0.055,0.290,0.054,0.533,0.068,0.322,0.078,0.062,0.079,0.029,0.058,0.101,0.096,0.242,0.078
0.070,0.385,0.086,0.039,0.060,0.056,0.057,0.229,0.080,1.105,0.050,0.250,0.074,0.061,0.078,0.045,0.056,0.099,0.102,0.223,0.069
0.135,0.411,0.081,0.020,0.081,0.067,0.055,0.404,0.050,0.396,0.064,0.219,0.123,0.056,0.085,0.033,0.074,0.112,0.121,0.257,0.089
0.096,0.388,0.077,0.004,0.077,0.057,0.064,0.315,0.048,0.460,0.058,0.251,0.083,0.037,0.088,0.024,0.069,0.117,0.094,0.220,0.078
0.109,0.191,0.075,0.017,0.065,0.057,0.067,0.191,0.051,0.383,0.069,0.310,0.087,0.033,0.092,0.012,0.072,0.123,0.095,0.260,0.073
0.115,0.233,0.073,0.034,0.073,0.054,0.057,0.269,0.072,0.666,0.055,0.556,0.071,0.069,0.096,0.425,0.103,0.141,0.094,0.233,0.048
0.131,0.298,0.092,-0.007,0.078,0.073,0.060,0.359,0.065,0.360,0.051,0.234,0.102,0.034,0.098,0.011,0.061,0.120,0.102,0.221,0.067
0.121,0.205,0.072,0.027,0.065,0.070,0.074,0.593,0.054,0.479,0.057,0.359,0.072,0.079,0.094,0.008,0.057,0.100,0.096,0.276,0.071
0.121,0.177,0.042,0.022,0.074,0.122,0.070,0.414,0.044,1.125,0.049,0.765,0.078,0.144,0.093,0.731,0.077,0.452,0.104,0.245,0.046
0.061,0.291,0.057,0.029,0.043,0.168,0.069,0.377,0.053,0.534,0.054,1.434,0.076,0.065,0.088,0.082,0.061,0.146,0.081,0.244,0.055
0.055,0.181,0.066,-0.006,0.089,0.225,0.007,0.253,0.053,0.548,0.058,0.338,0.077,0.039,0.100,0.026,0.058,0.135,0.081,0.240,0.074
0.041,0.321,0.053,0.009,0.056,0.109,0.065,0.215,0.050,0.851,0.056,0.331,0.076,0.033,0.100,0.048,0.055,0.181,0.061,0.382,0.066
0.126,0.187,0.082,0.003,0.081,0.053,0.075,0.169,0.055,0.377,0.095,0.401,0.092,0.028,0.102,0.039,0.058,0.144,0.077,0.295,0.069
0.068,0.187,0.062,0.010,0.068,0.094,0.065,0.209,0.058,0.420,0.066,0.831,0.069,0.045,0.093,0.047,0.048,0.151,0.075,0.178,0.053
0.083,0.292,0.059,0.006,0.069,0.092,0.053,0.214,0.051,0.488,0.055,0.352,0.083,0.043,0.097,0.010,0.046,0.110,0.101,0.218,0.060
0.059,0.229,0.071,0.015,0.088,0.053,0.059,0.190,0.045,0.405,0.062,0.339,0.088,0.048,0.084,0.034,0.066,0.131,0.076,0.282,0.058
0.057,0.511,0.065,0.012,0.075,0.089,0.057,0.247,0.046,0.517,0.058,0.331,0.088,0.024,0.087,0.057,0.061,0.166,0.073,0.365,0.063
0.117,0.230,0.070,0.035,0.062,0.058,0.058,0.304,0.059,0.833,0.071,0.287,0.106,0.116,0.008,0.043,0.080,1.396,0.072,0.279,0.054
0.124,0.046,0.073,0.224,0.063,1.233,0.087,0.574,0.049,0.434,0.053,0.202,0.084,0.027,0.096,0.047,0.054,0.158,0.094,0.214,0.081
0.065,0.299,0.056,0.024,0.080,0.050,0.056,0.175,0.040,0.369,0.055,0.321,0.072,0.062,0.100,0.019,0.051,0.133,0.093,0.226,0.071
0.118,0.100,0.086,0.007,0.082,0.016,0.080,1.682,0.070,0.430,0.063,0.418,0.076,0.606,0.153,-0.013,0.076,0.143,0.121,0.196,0.083
0.121,0.194,0.098,0.006,0.109,0.027,0.076,0.430,0.048,1.103,0.048,1.480,0.087,0.042,0.138,0.014,0.085,0.116,0.096,0.213,0.107
0.137,0.219,0.069,0.046,0.065,0.051,0.100,0.264,0.054,1.968,0.056,0.348,0.106,0.015,0.097,0.041,0.059,0.719,0.117,0.192,0.091
0.115,0.262,0.073,0.009,0.092,0.029,0.059,0.167,0.049,0.418,0.081,0.264,0.094,0.013,0.140,0.076,0.068,0.436,0.094,0.387,0.069
0.066,0.287,0.073,0.074,0.045,0.059,0.066,0.443,0.044,0.532,0.085,0.300,0.065,0.051,0.122,0.069,0.060,0.128,0.095,0.236,0.072
0.073,0.184,0.077,0.015,0.059,0.072,0.068,0.175,0.058,0.362,0.059,0.283,0.079,0.045,0.119,0.034,0.058,0.130,0.088,0.250,0.067
0.059,0.320,0.081,0.053,0.056,0.034,0.081,0.175,0.051,0.397,0.062,0.251,0.083,0.042,0.121,0.024,0.053,0.123,0.091,0.228,0.087
0.064,0.165,0.075,0.002,0.091,0.052,0.066,0.203,0.051,0.418,0.093,0.301,0.106,0.017,0.102,0.043,0.047,0.135,0.087,1.417,0.074
0.106,0.321,0.068,0.020,0.066,0.114,0.039,0.455,0.046,0.422,0.060,0.229,0.092,0.024,0.085,0.066,0.055,0.539,0.064,0.321,0.088
0.071,0.241,0.069,0.030,0.057,0.066,0.083,0.283,0.054,0.362,0.065,0.226,0.087,0.018,0.120,0.062,0.051,0.418,0.099,0.211,0.073
0.074,0.263,0.067,0.049,0.056,0.043,0.068,0.178,0.053,0.395,0.070,0.263,0.080,0.072,0.085,0.026,0.051,0.147,0.096,0.234,0.098
0.077,0.243,0.045,0.192,0.116,0.089,0.066,0.313,0.060,0.806,0.065,0.515,0.103,0.282,0.090,0.200,0.059,0.195,0.084,0.573,0.051
0.067,1.331,0.082,0.049,0.132,0.042,0.064,0.346,0.049,0.809,0.056,0.378,0.075,0.066,0.095,0.033,0.059,0.113,0.092,0.267,0.076
0.081,0.209,0.059,0.036,0.069,0.052,0.059,0.163,0.049,0.381,0.063,0.240,0.110,0.025,0.085,0.065,0.067,0.112,0.093,0.182,0.090
0.073,0.208,0.065,0.023,0.088,0.038,0.067,0.161,0.050,0.384,0.054,0.280,0.085,0.026,0.092,0.055,0.057,0.131,0.089,0.244,0.062
0.069,1.606,0.091,0.005,0.069,0.067,0.070,0.638,0.060,0.472,0.058,0.225,0.100,0.014,0.116,0.018,0.067,0.090,0.106,0.160,0.070
0.072,0.172,0.062,-0.012,0.097,0.073,0.065,0.146,0.056,0.875,0.116,0.457,0.123,0.109,0.109,0.016,0.059,0.106,0.091,0.237,0.079
0.071,0.151,0.088,-0.021,0.058,0.089,0.063,0.166,0.048,0.429,0.055,0.382,0.092,0.010,0.100,0.051,0.052,0.101,0.096,0.223,0.048
0.075,0.473,0.074,0.053,0.068,0.055,0.066,0.391,0.065,0.985,0.054,0.670,0.079,0.021,0.129,-0.021,0.060,0.110,0.096,0.212,0.076
0.128,0.172,0.090,0.021,0.058,0.058,0.070,0.164,0.055,0.370,0.067,0.301,0.081,0.040,0.110,0.035,0.052,0.130,0.089,0.203,0.071
0.127,0.129,0.091,-0.006,0.084,0.058,0.071,0.228,0.072,0.440,0.063,1.109,0.101,0.037,0.120,0.004,0.060,0.135,0.105,0.236,0.096
0.140,0.166,0.072,0.026,0.068,0.059,0.065,0.843,0.068,0.507,0.062,0.580,0.129,0.030,0.154,0.218,0.067,0.159,0.078,0.589,0.089
0.130,0.265,0.088,0.008,0.061,0.060,0.061,0.160,0.060,0.468,0.064,0.445,0.152,-0.014,0.121,0.022,0.066,0.118,0.097,0.189,0.074
0.094,0.414,0.096,0.002,0.071,0.073,0.068,1.304,0.068,0.457,0.061,0.224,0.114,-0.006,0.115,0.033,0.057,0.121,0.111,0.527,0.093
0.137,0.228,0.101,-0.028,0.067,0.100,0.065,0.166,0.057,0.429,0.066,0.248,0.108,0.023,0.125,0.011,0.062,0.116,0.102,1.522,0.076
0.129,0.164,0.077,0.017,0.074,0.055,0.088,0.195,0.087,0.428,0.074,0.251,0.092,0.017,0.142,-0.011,0.054,0.120,0.095,0.219,0.095
0.071,0.193,0.084,0.011,0.061,0.068,0.088,0.322,0.064,0.428,0.097,0.327,0.088,0.002,0.131,0.029,0.060,0.121,0.093,0.319,0.054
0.119,0.233,0.067,0.032,0.084,0.035,0.070,0.180,0.058,0.421,0.069,0.228,0.082,0.035,0.113,0.046,0.043,0.119,0.087,1.566,0.054
0.090,0.218,0.084,0.001,0.055,0.074,0.074,0.209,0.061,0.411,0.082,0.252,0.100,0.009,0.101,0.053,0.049,0.118,0.101,0.253,0.077
0.132,0.167,0.073,0.029,0.060,0.054,0.096,0.144,0.068,0.393,0.063,0.285,0.102,0.025,0.115,0.029,0.056,0.120,0.101,0.222,0.070
0.096,0.186,0.069,0.034,0.060,0.076,0.083,0.449,0.061,0.415,0.074,0.279,0.089,0.022,0.118,0.014,0.053,0.127,0.074,0.328,0.069
0.064,0.400,0.092,0.016,0.056,0.024,0.084,0.207,0.054,0.418,0.063,0.230,0.092,0.014,0.117,0.021,0.058,0.110,0.099,0.187,0.076
0.119,0.181,0.068,0.007,0.063,0.071,0.098,0.275,0.058,0.422,0.074,0.292,0.085,0.032,0.118,0.026,0.054,0.136,0.088,0.247,0.077
0.133,0.154,0.067,0.021,0.053,0.098,0.066,0.260,0.076,0.388,0.076,0.251,0.114,0.053,0.123,-0.005,0.054,0.106,0.116,0.204,0.101
0.051,0.825,0.063,0.122,0.065,0.055,0.076,0.319,0.072,0.471,0.057,0.281,0.103,0.022,0.121,0.015,0.043,0.132,0.091,0.384,0.074
0.124,0.154,0.084,0.004,0.054,0.091,0.069,0.170,0.056,0.383,0.078,0.248,0.098,0.037,0.113,0.005,0.059,0.117,0.100,0.209,0.103
0.123,0.360,0.062,0.008,0.056,0.101,0.068,0.229,0.068,0.379,0.065,0.238,0.111,0.032,0.107,0.017,0.052,0.105,0.115,0.221,0.095
0.130,0.129,0.100,-0.020,0.058,0.063,0.100,0.117,0.065,0.370,0.091,0.232,0.121,0.026,0.125,0.038,0.071,0.107,0.117,0.573,0.077
0.086,0.572,0.065,0.046,0.074,0.087,0.065,0.330,0.047,0.387,0.058,0.632,0.074,0.056,0.103,0.055,0.077,0.143,0.078,0.310,0.069
0.101,0.227,0.090,0.005,0.079,0.062,0.081,1.633,0.083,0.849,0.109,1.069,0.083,0.083,0.118,0.009,0.075,0.236,0.090,0.236,0.072
0.092,0.169,0.091,0.012,0.063,0.045,0.079,0.185,0.064,0.446,0.077,0.261,0.079,0.051,0.126,0.017,0.066,0.113,0.091,0.372,0.079
0.122,0.357,0.084,-0.012,0.068,0.074,0.070,0.227,0.061,0.405,0.103,0.294,0.063,0.040,0.104,0.024,0.059,0.111,0.088,0.348,0.065
0.074,0.242,0.077,0.035,0.068,0.134,0.060,0.611,0.061,0.409,0.063,0.320,0.088,0.018,0.114,0.048,0.066,0.127,0.087,0.355,0.004
0.064,0.238,0.078,-0.004,0.070,0.093,0.064,0.334,0.037,0.453,0.057,0.840,0.063,0.130,0.102,0.243,0.064,0.178,0.079,0.235,0.068
0.079,0.844,0.078,0.009,0.062,1.314,0.068,0.477,0.067,0.466,0.051,0.695,0.070,0.048,0.124,0.015,0.054,0.145,0.076,0.276,0.079
0.084,0.220,0.070,0.025,0.067,0.043,0.068,0.166,0.051,0.407,0.104,0.257,0.080,0.044,0.104,0.011,0.058,0.096,0.098,0.220,0.067
0.107,0.222,0.084,0.022,0.075,0.035,0.080,0.146,0.060,0.415,0.072,0.312,0.083,0.042,0.093,0.033,0.058,0.095,0.079,0.305,0.096
0.073,0.264,0.097,0.021,0.062,0.627,0.097,0.164,0.091,0.469,0.106,0.250,0.081,0.027,0.128,0.010,0.064,0.094,0.085,0.288,0.081
0.072,0.178,0.102,-0.009,0.068,0.052,0.065,0.151,0.055,0.407,0.082,0.298,0.092,0.035,0.128,-0.003,0.057,0.088,0.093,0.318,0.055
0.069,0.501,0.102,-0.001,0.066,0.059,0.083,0.284,0.073,0.395,0.072,0.334,0.081,0.075,0.111,-0.018,0.057,0.096,0.093,0.247,0.091
0.072,0.220,0.095,0.012,0.073,0.010,0.067,0.158,0.062,0.394,0.084,0.339,0.091,0.015,0.111,0.018,0.065,0.116,0.082,0.321,0.092
0.096,0.129,0.087,0.001,0.062,0.051,0.080,0.160,0.077,0.299,0.064,0.281,0.106,0.010,0.112,0.025,0.055,0.065,0.107,0.201,0.065
0.099,0.232,0.093,-0.010,0.069,0.047,0.077,0.198,0.094,0.362,0.106,0.685,0.084,0.029,0.106,0.009,0.066,0.121,0.084,0.243,0.083
0.085,0.110,0.097,-0.011,0.082,0.029,0.059,0.134,0.051,0.371,0.086,0.235,0.106,0.024,0.105,0.005,0.061,0.104,0.078,1.291,0.073
0.052,0.706,0.089,-0.003,0.085,0.047,0.063,0.799,0.094,0.465,0.100,0.330,0.087,0.006,0.123,0.049,0.064,0.085,0.083,0.209,0.076
0.072,0.115,0.098,-0.013,0.068,0.036,0.070,0.138,0.071,0.369,0.095,0.231,0.095,0.008,0.116,0.042,0.062,0.099,0.082,0.247,0.089
0.063,0.286,0.079,-0.040,0.105,0.077,0.058,0.139,0.059,0.497,0.095,0.304,0.095,0.013,0.108,0.010,0.062,0.082,0.102,0.221,0.089
0.075,0.138,0.083,0.001,0.064,0.045,0.062,0.146,0.064,0.342,0.097,0.237,0.093,0.048,0.099,-0.017,0.065,0.084,0.103,0.217,0.066
0.113,0.376,0.073,0.011,0.082,0.047,0.059,0.154,0.051,0.389,0.087,0.230,0.110,0.013,0.106,0.006,0.063,0.092,0.088,0.188,0.079
0.081,0.317,0.092,-0.006,0.090,0.033,0.063,0.143,0.052,0.424,0.095,0.273,0.098,0.027,0.102,0.014,0.049,0.092,0.089,0.227,0.077
0.090,0.176,0.093,0.005,0.079,0.028,0.077,0.149,0.073,0.397,0.106,0.320,0.120,0.019,0.116,0.009,0.064,0.098,0.086,0.283,0.091
0.079,0.129,0.100,-0.025,0.077,0.059,0.057,0.156,0.049,0.391,0.112,0.286,0.086,0.031,0.120,0.010,0.064,0.109,0.090,0.258,0.074
0.077,0.211,0.104,-0.039,0.086,0.054,0.073,0.185,0.077,0.413,0.098,1.534,0.091,0.064,0.149,-0.035,0.079,0.110,0.095,0.462,0.084
0.125,0.248,0.084,-0.012,0.083,0.039,0.055,0.141,0.060,0.397,0.105,0.548,0.082,0.081,0.137,0.036,0.060,0.125,0.097,0.248,0.072
0.092,0.184,0.083,0.073,0.065,-0.030,0.102,0.965,0.067,1.079,0.105,0.396,0.092,0.016,0.136,-0.003,0.056,0.077,0.088,0.271,0.072
0.073,0.348,0.088,0.002,0.089,0.037,0.061,0.161,0.061,0.700,0.087,1.211,0.104,0.057,0.113,0.008,0.064,0.077,0.103,0.221,0.100
0.084,0.116,0.093,0.035,0.075,0.009,0.062,0.140,0.053,0.417,0.087,0.261,0.098,0.057,0.090,0.012,0.053,0.099,0.082,0.258,0.091
0.096,0.198,0.093,0.012,0.070,0.039,0.060,0.159,0.051,0.382,0.100,0.301,0.108,0.076,0.027,0.045,0.057,0.136,0.081,0.320,0.071
0.119,0.270,0.082,0.042,0.076,0.059,0.056,0.142,0.067,0.424,0.101,0.262,0.095,0.049,0.102,0.016,0.055,0.104,0.089,0.271,0.098
0.100,0.197,0.107,-0.001,0.056,0.074,0.068,0.708,0.062,0.505,0.109,0.259,0.078,0.054,0.132,0.036,0.054,0.203,0.070,0.356,0.078
0.097,0.279,0.099,0.036,0.069,0.049,0.059,0.135,0.066,0.381,0.113,0.660,0.070,0.056,0.121,0.032,0.063,0.122,0.086,0.277,0.103
0.073,0.149,0.117,-0.031,0.072,0.064,0.068,0.172,0.064,0.463,0.059,0.361,0.101,0.050,0.134,0.007,0.063,0.113,0.091,0.318,0.075
0.059,0.227,0.099,0.107,0.069,0.078,0.056,0.618,0.072,0.464,0.068,0.337,0.098,0.042,0.111,0.025,0.062,0.124,0.092,0.235,0.072
0.068,0.169,0.089,-0.011,0.066,0.062,0.070,0.156,0.061,0.355,0.091,0.271,0.116,0.019,0.121,0.011,0.067,0.093,0.096,0.220,0.067
0.074,0.127,0.096,-0.002,0.087,0.038,0.060,0.145,0.055,0.378,0.113,0.264,0.119,0.057,0.095,0.001,0.064,0.102,0.097,0.233,0.086
0.098,0.136,0.089,0.002,0.074,0.040,0.061,0.126,0.055,0.369,0.113,0.264,0.114,0.023,0.120,0.022,0.057,0.090,0.086,0.246,0.062
0.072,0.234,0.082,-0.007,0.070,0.045,0.073,0.145,0.059,0.366,0.109,0.255,0.096,0.017,0.132,0.023,0.053,0.096,0.089,0.264,0.079
0.073,0.240,0.076,0.001,0.078,0.062,0.069,0.152,0.058,0.376,0.096,0.277,0.095,0.053,0.117,0.013,0.056,0.094,0.095,0.216,0.074
0.080,0.327,0.084,0.011,0.092,0.050,0.055,0.163,0.060,0.375,0.106,0.300,0.110,0.046,0.095,0.005,0.058,0.097,0.092,0.214,0.060
0.072,0.150,0.092,0.010,0.075,0.043,0.057,0.142,0.058,0.368,0.102,0.282,0.116,0.035,0.112,0.017,0.056,0.103,0.085,0.240,0.080
0.071,0.274,0.078,0.045,0.054,0.579,0.079,0.303,0.055,0.423,0.084,0.311,0.105,0.020,0.111,0.026,0.066,0.086,0.096,0.195,0.061
0.085,0.109,0.104,-0.024,0.071,0.065,0.060,0.151,0.067,0.339,0.073,0.301,0.105,0.039,0.121,-0.001,0.054,0.070,0.096,0.243,0.081
0.066,0.179,0.087,0.021,0.066,0.056,0.060,0.153,0.051,0.333,0.077,0.329,0.109,0.030,0.103,0.038,0.065,0.091,0.090,0.233,0.050
0.086,0.168,0.089,0.007,0.085,0.043,0.052,0.144,0.041,0.365,0.102,0.278,0.123,0.054,0.093,0.036,0.059,0.082,0.093,0.218,0.086
0.085,0.189,0.079,0.039,0.080,0.025,0.059,0.143,0.045,0.352,0.100,0.318,0.117,0.052,0.113,0.006,0.055,0.094,0.083,0.599,0.073
0.087,0.168,0.089,0.001,0.074,0.043,0.070,0.156,0.062,0.463,0.082,0.351,0.084,0.053,0.136,-0.013,0.060,0.094,0.092,0.185,0.078
0.095,0.102,0.095,-0.015,0.064,0.065,0.059,0.139,0.063,0.354,0.079,0.295,0.103,0.034,0.129,0.008,0.061,0.091,0.094,0.215,0.072
0.110,0.107,0.097,0.001,0.060,0.067,0.060,0.164,0.058,0.351,0.097,0.284,0.091,0.067,0.119,-0.016,0.059,0.079,0.090,0.196,0.078
0.114,0.232,0.060,0.024,0.083,0.109,0.059,0.465,0.049,0.425,0.061,0.284,0.081,0.048,0.089,0.029,0.065,0.119,0.083,0.290,0.072
0.119,0.146,0.073,0.026,0.072,0.050,0.073,0.205,0.051,0.462,0.059,0.616,0.081,0.067,0.097,1.183,0.077,0.961,0.079,0.302,0.079
0.102,0.205,0.073,0.040,0.069,0.042,0.078,0.262,0.061,0.431,0.068,0.307,0.083,0.032,0.105,0.038,0.066,0.107,0.108,0.232,0.074
0.084,0.137,0.074,-0.004,0.068,0.083,0.068,0.448,0.057,0.448,0.063,0.311,0.092,0.014,0.109,0.043,0.060,0.109,0.089,0.258,0.073
0.107,0.102,0.077,0.001,0.070,0.039,0.082,0.183,0.053,0.377,0.065,0.276,0.091,0.028,0.106,0.035,0.066,0.106,0.091,0.297,0.087
0.075,0.241,0.070,0.007,0.064,0.053,0.076,0.170,0.055,0.449,0.062,0.254,0.092,0.017,0.112,0.012,0.073,0.090,0.091,0.224,0.064
0.074,0.157,0.068,0.003,0.060,0.062,0.075,1.382,0.061,0.376,0.063,0.295,0.088,0.080,0.089,0.027,0.059,0.079,0.095,0.174,0.069
0.080,0.201,0.067,0.007,0.073,0.068,0.066,0.791,0.058,0.970,0.066,0.541,0.075,0.052,0.113,0.034,0.070,0.102,0.092,0.221,0.064
0.094,0.150,0.074,-0.005,0.106,0.044,0.049,0.301,0.054,0.415,0.049,2.162,0.083,0.059,0.127,-0.012,0.070,0.088,0.080,0.230,0.070
0.088,0.153,0.075,-0.002,0.062,0.054,0.071,0.191,0.061,0.347,0.060,0.290,0.090,0.050,0.105,-0.003,0.069,0.077,0.093,0.202,0.073
0.093,0.209,0.074,-0.017,0.070,0.063,0.068,0.143,0.055,0.337,0.100,0.314,0.086,-0.009,0.125,0.038,0.067,0.079,0.097,0.172,0.081
0.113,0.109,0.076,0.026,0.065,0.052,0.086,0.138,0.062,0.381,0.099,0.256,0.099,0.025,0.152,-0.015,0.066,0.089,0.108,1.151,0.079
0.084,0.122,0.081,0.005,0.063,0.059,0.067,0.135,0.069,0.337,0.098,0.279,0.101,0.010,0.133,-0.003,0.067,0.084,0.088,0.259,0.088
0.107,0.151,0.066,0.019,0.056,0.037,0.083,0.125,0.064,0.326,0.081,0.249,0.089,0.036,0.120,-0.016,0.069,0.071,0.105,0.228,0.083
0.125,0.199,0.085,0.011,0.060,0.045,0.078,0.141,0.054,0.525,0.130,0.301,0.086,0.030,0.123,-0.008,0.067,0.083,0.096,0.292,0.018
