0.043,0.827,0.045,0.495,0.050,0.562,0.046,0.273,0.040,0.857,0.039,1.395,0.045,0.426,0.055,0.305,0.036,1.299,0.040,0.972,0.044
0.051,1.158,0.041,0.490,0.044,0.275,0.050,0.963,0.037,0.732,0.030,0.684,0.036,0.445,0.048,0.273,0.036,0.696,0.041,0.641,0.045
0.043,0.640,0.029,0.563,0.045,0.787,0.039,0.604,0.033,5.412,0.037,0.581,0.046,0.186,0.065,0.232,0.033,0.734,0.038,1.989,0.040
0.045,0.393,0.034,0.492,0.040,0.436,0.049,0.290,0.045,0.603,0.041,0.560,0.039,0.155,0.059,0.283,0.034,0.509,0.033,3.124,0.035
0.056,0.853,0.038,2.705,0.047,0.580,0.033,0.530,0.038,0.722,0.035,0.716,0.047,0.517,0.055,0.125,0.041,0.566,0.044,0.937,0.055
0.047,0.429,0.043,0.431,0.042,0.334,0.047,0.114,0.048,0.766,0.040,0.483,0.035,0.099,0.051,0.314,0.036,0.611,0.036,0.797,0.043
0.048,1.098,0.050,0.080,0.047,0.625,0.051,0.306,0.056,0.723,0.043,0.596,0.051,0.079,0.062,0.256,0.039,0.651,0.056,1.790,0.049
0.052,0.889,0.048,0.092,0.046,1.048,0.057,1.718,0.051,0.472,0.046,0.557,0.049,0.115,0.066,0.291,0.044,0.661,0.043,0.611,0.052
0.048,0.510,0.042,0.082,0.050,0.668,0.044,0.362,0.057,0.407,0.031,0.542,0.046,0.083,0.057,0.360,0.046,0.742,0.042,1.016,0.048
0.041,1.185,0.041,0.120,0.041,0.844,0.046,0.219,0.055,0.391,0.042,0.538,0.043,0.303,0.054,0.266,0.039,0.658,0.048,1.147,0.048
0.051,0.454,0.050,0.156,0.042,0.619,0.045,0.256,0.058,0.592,0.042,0.548,0.043,0.096,0.055,0.342,0.045,0.693,0.040,0.609,0.043
0.042,0.585,0.043,0.939,0.044,0.144,0.055,1.301,0.050,0.432,0.054,1.269,0.048,0.127,0.049,0.294,0.034,0.588,0.047,0.678,0.059
0.049,0.852,0.053,0.091,0.045,0.722,0.047,0.317,0.050,0.366,0.030,1.279,0.053,0.090,0.061,0.332,0.042,0.459,0.041,1.079,0.051
0.042,0.892,0.058,0.084,0.041,0.626,0.045,0.715,0.051,0.353,0.034,0.675,0.044,0.123,0.055,0.346,0.052,1.366,0.052,1.418,0.051
0.043,1.034,0.059,0.195,0.038,0.816,0.049,0.408,0.050,0.354,0.039,0.670,0.045,0.143,0.061,0.352,0.037,0.623,0.044,1.355,0.050
0.053,2.327,0.055,0.138,0.043,0.778,0.048,0.114,0.046,0.688,0.045,0.709,0.046,0.100,0.057,0.288,0.038,0.616,0.051,0.821,0.050
0.046,0.850,0.044,0.068,0.043,0.640,0.044,0.144,0.045,0.602,0.033,0.576,0.043,0.090,0.060,0.307,0.044,0.539,0.046,0.832,0.044
0.043,0.732,0.054,0.069,0.042,0.887,0.051,0.132,0.047,0.771,0.040,0.565,0.037,0.097,0.065,0.355,0.034,0.546,0.036,0.744,0.050
0.039,0.950,0.062,0.101,0.052,0.608,0.046,0.160,0.057,0.478,0.037,0.554,0.046,0.164,0.064,0.313,0.043,0.546,0.040,1.264,0.046
0.043,0.998,0.062,0.288,0.044,0.557,0.048,0.140,0.049,0.569,0.035,0.588,0.045,0.123,0.058,0.287,0.038,0.639,0.046,0.680,0.045
0.051,0.702,0.050,0.159,0.032,0.518,0.046,0.097,0.049,0.391,0.042,0.628,0.051,0.058,0.063,0.294,0.040,0.449,0.039,0.921,0.051
0.050,0.370,0.057,0.117,0.045,0.445,0.048,0.335,0.052,0.415,0.041,0.707,0.060,0.154,0.057,0.317,0.042,0.473,0.041,0.758,0.070
0.043,0.822,0.047,0.077,0.044,0.621,0.050,0.123,0.039,0.352,0.034,0.637,0.048,0.112,0.051,0.266,0.034,0.554,0.037,0.450,0.050
0.052,1.022,0.045,0.060,0.048,0.517,0.049,0.348,0.044,0.731,0.046,0.724,0.043,0.075,0.062,0.308,0.037,0.482,0.036,0.768,0.037
0.033,0.691,0.058,0.094,0.033,0.599,0.043,0.294,0.047,0.315,0.036,0.661,0.036,0.113,0.063,0.276,0.035,0.596,0.043,2.280,0.070
0.047,0.714,0.045,0.078,0.050,0.554,0.041,0.352,0.054,0.423,0.048,0.816,0.050,0.467,0.052,0.150,0.038,0.481,0.051,1.073,0.051
0.044,0.858,0.051,0.093,0.052,0.843,0.043,0.145,0.047,0.504,0.047,1.000,0.046,0.519,0.048,0.208,0.043,1.270,0.048,1.549,0.050
0.045,0.962,0.050,0.105,0.045,0.550,0.045,0.283,0.064,0.416,0.043,0.692,0.049,0.541,0.059,0.073,0.041,0.614,0.042,1.049,0.048
0.048,0.518,0.058,0.109,0.048,0.597,0.050,0.149,0.045,0.374,0.045,0.557,0.041,0.322,0.053,0.168,0.044,0.521,0.040,0.999,0.045
0.049,0.704,0.050,0.078,0.044,0.691,0.046,0.173,0.050,0.433,0.045,0.718,0.044,0.617,0.057,0.119,0.045,0.717,0.041,1.128,0.062
0.045,0.688,0.052,0.115,0.050,0.597,0.050,0.136,0.046,0.411,0.036,0.632,0.044,0.162,0.052,0.381,0.038,0.550,0.043,0.997,0.053
0.049,0.556,0.046,0.089,0.047,0.563,0.036,0.463,0.027,0.519,0.038,0.516,0.039,0.124,0.062,0.263,0.041,0.482,0.037,0.931,0.047
0.048,0.589,0.041,0.133,0.041,0.486,0.049,0.265,0.050,0.274,0.044,0.531,0.039,0.084,0.051,0.344,0.046,0.499,0.038,0.433,0.052
0.051,0.559,0.048,0.080,0.040,0.609,0.041,0.126,0.041,0.370,0.038,0.519,0.040,0.122,0.060,0.296,0.038,0.616,0.031,0.555,0.044
0.048,0.575,0.049,0.267,0.051,0.597,0.050,0.102,0.044,0.359,0.042,0.522,0.045,0.029,0.062,0.404,0.045,0.682,0.041,0.689,0.045
0.046,0.590,0.073,0.088,0.035,0.654,0.055,0.283,0.059,0.249,0.042,0.536,0.041,0.155,0.059,0.262,0.035,0.528,0.037,0.637,0.041
0.052,0.786,0.039,0.085,0.042,0.533,0.040,0.199,0.055,0.298,0.042,0.593,0.048,0.122,0.057,0.319,0.030,0.464,0.038,0.840,0.052
0.041,0.711,0.045,0.075,0.046,0.526,0.050,0.174,0.045,0.889,0.039,0.540,0.047,0.022,0.069,0.288,0.034,0.395,0.033,0.437,0.055
0.048,0.677,0.046,0.052,0.046,0.617,0.050,0.250,0.061,0.289,0.039,0.531,0.039,0.157,0.049,0.302,0.040,0.458,0.047,1.078,0.051
0.039,1.082,0.044,0.142,0.031,0.752,0.038,0.804,0.050,0.327,0.037,0.505,0.033,0.167,0.051,0.443,0.043,0.609,0.040,1.053,0.059
0.036,0.512,0.048,0.168,0.036,0.839,0.049,2.981,0.057,0.250,0.058,1.069,0.053,0.214,0.062,0.349,0.045,0.485,0.045,0.947,0.047
0.050,0.531,0.048,0.072,0.047,0.553,0.048,0.164,0.057,0.318,0.046,0.537,0.046,0.114,0.059,0.282,0.035,0.423,0.037,0.464,0.049
0.046,0.624,0.054,0.128,0.040,0.440,0.050,0.187,0.057,0.386,0.037,0.485,0.045,0.149,0.054,0.284,0.035,0.448,0.036,0.448,0.050
0.049,0.580,0.044,0.106,0.042,0.526,0.036,0.326,0.045,0.336,0.039,0.561,0.042,0.096,0.065,0.253,0.033,0.397,0.036,0.525,0.044
0.045,0.548,0.056,0.162,0.050,0.493,0.049,0.116,0.046,0.643,0.039,0.527,0.046,0.050,0.062,0.384,0.046,0.425,0.037,0.792,0.046
0.042,0.493,0.055,0.236,0.046,0.609,0.053,0.108,0.045,0.423,0.045,0.508,0.043,0.086,0.059,0.312,0.038,0.513,0.041,0.423,0.048
0.044,0.467,0.053,0.105,0.050,0.540,0.049,0.267,0.042,0.406,0.042,0.542,0.036,0.128,0.058,0.318,0.036,0.557,0.039,0.547,0.051
0.046,0.401,0.058,0.089,0.039,0.415,0.047,0.209,0.051,0.337,0.038,0.517,0.036,0.104,0.059,0.271,0.038,0.432,0.039,0.551,0.050
0.046,0.766,0.057,0.053,0.046,0.645,0.057,0.213,0.050,0.340,0.060,0.526,0.043,0.130,0.058,0.475,0.044,0.581,0.038,0.656,0.046
0.046,0.641,0.052,0.149,0.042,0.607,0.050,0.131,0.054,0.342,0.040,0.531,0.046,0.100,0.061,0.292,0.045,0.475,0.036,0.739,0.041
0.045,0.464,0.060,0.105,0.060,0.440,0.053,0.142,0.057,0.401,0.048,0.575,0.042,0.131,0.057,0.294,0.030,0.433,0.044,0.619,0.046
0.048,0.574,0.058,0.098,0.046,0.424,0.052,0.229,0.059,0.504,0.044,0.567,0.045,0.142,0.057,0.246,0.043,0.492,0.039,0.690,0.044
0.046,0.441,0.062,0.125,0.056,0.389,0.048,0.237,0.049,0.640,0.040,0.558,0.045,0.132,0.067,0.260,0.034,0.491,0.034,0.751,0.039
0.040,0.617,0.057,0.096,0.051,0.397,0.045,0.305,0.048,0.304,0.038,0.515,0.046,0.073,0.060,0.293,0.041,0.445,0.039,0.437,0.045
0.046,0.382,0.065,0.048,0.048,0.436,0.033,0.218,0.040,0.320,0.039,0.573,0.045,0.117,0.056,0.271,0.041,0.459,0.038,0.843,0.049
0.037,1.371,0.064,0.123,0.041,0.474,0.046,0.211,0.053,0.283,0.040,0.530,0.045,0.113,0.052,0.292,0.034,0.736,0.034,0.546,0.036
0.052,1.053,0.053,0.084,0.045,0.709,0.053,0.591,0.057,0.285,0.033,0.545,0.044,0.153,0.072,0.330,0.038,0.675,0.043,0.635,0.047
0.047,0.805,0.052,0.087,0.043,0.652,0.058,0.885,0.050,0.638,0.039,0.566,0.040,0.298,0.053,0.405,0.036,0.622,0.043,2.119,0.054
0.046,0.890,0.046,0.150,0.037,0.598,0.049,0.461,0.048,0.353,0.035,0.541,0.048,0.152,0.055,0.311,0.034,0.508,0.041,0.835,0.041
0.041,0.923,0.051,0.088,0.044,0.575,0.052,0.191,0.047,0.604,0.031,0.575,0.043,0.282,0.065,0.297,0.039,0.797,0.055,0.931,0.045
0.045,0.848,0.046,0.199,0.043,0.406,0.045,0.411,0.049,0.473,0.034,0.555,0.052,0.236,0.051,0.383,0.038,0.558,0.037,1.064,0.045
0.044,0.583,0.053,0.200,0.041,0.536,0.054,0.171,0.051,0.589,0.036,0.588,0.044,0.135,0.051,0.531,0.059,1.418,0.042,1.843,0.040
0.050,0.715,0.036,0.671,0.059,0.408,0.062,0.265,0.049,0.918,0.039,0.611,0.044,0.175,0.055,0.273,0.041,0.527,0.040,0.855,0.050
0.049,0.604,0.052,0.215,0.044,0.435,0.052,0.352,0.051,0.547,0.044,0.538,0.054,0.230,0.056,0.267,0.043,0.473,0.038,0.730,0.057
0.042,1.436,0.047,0.343,0.036,1.104,0.042,0.868,0.046,0.805,0.039,0.624,0.043,0.219,0.053,0.399,0.048,1.067,0.036,2.034,0.046
0.044,0.617,0.055,0.324,0.055,0.537,0.054,0.438,0.048,0.519,0.035,0.502,0.053,0.219,0.057,0.266,0.041,0.488,0.043,0.633,0.040
0.035,1.276,0.047,0.205,0.040,0.520,0.052,0.719,0.051,0.607,0.044,0.569,0.044,0.244,0.063,0.293,0.039,0.611,0.043,0.903,0.046
0.045,0.556,0.061,0.236,0.043,0.507,0.054,0.351,0.043,0.996,0.048,0.628,0.044,0.269,0.056,0.474,0.042,0.650,0.045,1.040,0.040
0.034,0.876,0.060,0.206,0.044,0.419,0.061,0.267,0.049,0.759,0.043,0.750,0.044,0.433,0.049,0.363,0.042,0.542,0.043,0.573,0.054
0.038,1.619,0.061,0.173,0.043,0.456,0.049,0.251,0.057,0.635,0.038,0.831,0.052,0.423,0.064,0.165,0.031,0.520,0.040,0.663,0.050
0.044,0.891,0.053,0.486,0.042,2.168,0.050,0.158,0.054,0.544,0.038,0.553,0.037,0.239,0.055,0.381,0.055,0.519,0.036,0.616,0.039
0.039,0.404,0.055,0.233,0.045,0.405,0.057,0.148,0.042,0.607,0.039,0.543,0.041,0.128,0.063,0.365,0.044,0.555,0.040,0.523,0.041
0.043,0.524,0.058,0.138,0.047,0.342,0.051,0.174,0.037,0.553,0.030,0.544,0.041,0.133,0.074,0.376,0.033,1.033,0.038,0.458,0.042
0.043,0.338,0.058,0.140,0.034,0.427,0.051,0.161,0.037,0.540,0.029,0.579,0.041,0.123,0.063,0.275,0.042,0.444,0.038,0.438,0.042
0.039,0.646,0.058,0.096,0.052,0.417,0.057,0.133,0.046,0.626,0.039,0.571,0.046,0.178,0.064,0.292,0.037,0.448,0.044,0.447,0.045
0.047,0.637,0.052,0.090,0.040,0.557,0.051,0.147,0.045,0.577,0.037,0.567,0.039,0.301,0.048,0.251,0.032,0.467,0.050,0.847,0.057
0.044,0.680,0.047,0.137,0.039,0.480,0.060,0.219,0.041,0.659,0.031,0.682,0.039,0.139,0.055,0.312,0.035,0.592,0.037,2.144,0.039
0.062,1.603,0.053,0.285,0.048,0.519,0.052,0.155,0.053,0.640,0.039,0.615,0.059,0.188,0.059,0.373,0.043,0.463,0.041,0.962,0.044
0.045,1.514,0.056,0.127,0.043,0.943,0.040,0.706,0.050,0.470,0.035,0.555,0.038,0.186,0.058,0.306,0.041,0.427,0.039,0.643,0.044
0.040,0.603,0.063,0.155,0.048,0.496,0.052,0.513,0.049,0.568,0.043,0.571,0.047,0.186,0.063,0.343,0.033,0.468,0.034,0.743,0.041
0.052,0.446,0.057,0.100,0.042,0.410,0.052,0.235,0.057,0.547,0.035,0.505,0.050,0.136,0.067,0.336,0.027,0.445,0.036,0.621,0.041
0.042,0.880,0.046,0.189,0.035,0.275,0.055,0.223,0.048,0.534,0.029,0.519,0.041,0.194,0.056,0.264,0.045,0.455,0.037,0.436,0.046
0.040,0.682,0.051,0.086,0.043,0.630,0.055,0.245,0.051,3.589,0.033,0.636,0.041,0.205,0.057,0.279,0.035,0.460,0.039,0.695,0.037
0.031,0.789,0.056,0.139,0.031,0.423,0.048,0.156,0.046,0.589,0.037,0.571,0.047,0.282,0.052,0.292,0.034,0.474,0.039,0.709,0.044
0.038,0.738,0.056,0.098,0.039,0.477,0.053,0.199,0.049,0.561,0.034,0.661,0.040,0.401,0.076,0.392,0.035,0.534,0.040,0.707,0.038
0.044,0.420,0.063,0.202,0.048,0.415,0.050,0.415,0.046,0.658,0.036,0.660,0.043,0.170,0.058,0.499,0.040,0.539,0.043,0.615,0.035
0.051,0.437,0.055,0.215,0.043,0.371,0.048,0.315,0.043,0.624,0.035,0.622,0.049,0.343,0.053,0.278,0.035,0.517,0.038,0.660,0.037
0.052,0.724,0.054,0.103,0.055,0.457,0.051,0.253,0.054,0.612,0.038,0.591,0.049,0.223,0.060,0.303,0.033,0.520,0.046,0.746,0.040
0.044,1.263,0.050,0.269,0.040,0.354,0.057,0.181,0.055,0.653,0.038,0.667,0.043,0.208,0.050,0.265,0.040,0.466,0.039,0.681,0.037
0.040,0.628,0.055,0.082,0.045,0.391,0.058,0.305,0.047,0.479,0.045,0.586,0.043,0.212,0.060,0.351,0.044,0.504,0.042,0.888,0.037
0.050,0.491,0.062,0.221,0.048,0.437,0.057,0.098,0.052,0.596,0.035,0.583,0.041,0.278,0.060,0.433,0.042,0.479,0.033,0.524,0.038
0.035,0.566,0.055,0.196,0.042,0.525,0.058,0.938,0.044,0.559,0.036,0.686,0.048,0.575,0.059,0.474,0.030,0.556,0.033,0.670,0.031
0.039,0.508,0.050,0.275,0.047,0.977,0.049,0.404,0.051,0.514,0.040,0.504,0.041,0.172,0.057,0.285,0.038,0.449,0.043,1.700,0.050
0.041,0.697,0.049,0.193,0.034,0.536,0.046,2.576,0.038,0.575,0.032,0.589,0.039,0.104,0.061,0.372,0.030,0.477,0.032,0.951,0.037
0.041,0.409,0.052,0.189,0.037,0.332,0.044,0.198,0.041,0.543,0.034,0.517,0.034,0.172,0.065,0.274,0.036,0.606,0.036,0.635,0.039
0.040,0.399,0.050,0.196,0.043,0.387,0.049,0.275,0.036,0.609,0.037,0.666,0.050,0.205,0.057,0.300,0.028,0.460,0.040,1.150,0.039
0.039,0.378,0.058,0.144,0.041,0.357,0.050,0.252,0.039,0.613,0.038,0.716,0.044,0.537,0.054,0.412,0.037,0.988,0.036,0.973,0.051
0.040,0.388,0.051,0.181,0.034,0.574,0.050,0.334,0.051,0.488,0.034,0.674,0.043,0.186,0.057,0.314,0.034,0.478,0.036,0.693,0.039
0.044,0.751,0.054,0.107,0.045,0.413,0.046,0.299,0.038,0.624,0.041,0.700,0.046,0.600,0.049,0.339,0.034,0.616,0.040,1.102,0.032
0.039,0.867,0.048,0.126,0.035,0.713,0.033,0.418,0.036,1.005,0.037,0.580,0.043,0.336,0.050,0.281,0.032,0.479,0.039,0.542,0.038
0.039,0.485,0.046,0.245,0.037,0.416,0.050,0.285,0.043,0.574,0.031,0.642,0.038,0.277,0.047,0.336,0.028,0.450,0.031,0.860,0.041
0.039,1.196,0.048,0.111,0.042,0.512,0.048,0.954,0.045,0.292,0.038,0.524,0.040,0.216,0.060,0.278,0.037,0.547,0.043,0.552,0.040
0.048,0.437,0.059,0.110,0.041,0.389,0.041,0.268,0.047,0.581,0.040,0.717,0.040,0.301,0.059,0.300,0.028,0.450,0.038,0.796,0.042
0.042,0.549,0.050,0.166,0.042,0.382,0.054,0.311,0.042,0.641,0.037,0.610,0.049,0.240,0.056,0.305,0.025,0.531,0.037,0.740,0.044
0.047,0.736,0.063,0.148,0.040,0.353,0.049,0.236,0.046,0.632,0.041,1.569,0.036,0.234,0.062,0.703,0.037,0.505,0.035,0.762,0.040
0.038,0.421,0.059,0.199,0.043,0.588,0.055,0.161,0.044,0.638,0.030,0.557,0.032,0.255,0.056,0.247,0.030,0.415,0.044,0.879,0.043
0.040,1.000,0.056,0.079,0.044,0.840,0.063,0.671,0.056,0.967,0.042,0.698,0.045,0.132,0.060,0.488,0.035,0.451,0.038,0.748,0.040
0.046,0.694,0.064,0.113,0.046,0.525,0.050,0.152,0.045,0.635,0.040,0.557,0.045,0.254,0.058,0.243,0.037,0.482,0.048,1.005,0.038
0.041,1.739,0.030,0.164,0.040,0.859,0.057,2.105,0.046,0.682,0.042,0.659,0.047,0.621,0.053,0.193,0.047,1.187,0.050,1.458,0.046
0.042,0.811,0.060,0.401,0.039,0.635,0.055,0.608,0.054,0.925,0.040,0.838,0.045,0.251,0.062,0.289,0.034,0.538,0.042,0.745,0.050
0.036,0.802,0.055,0.222,0.040,0.435,0.052,0.237,0.050,0.496,0.038,0.514,0.042,0.177,0.068,0.300,0.036,0.587,0.035,0.471,0.044
0.045,0.796,0.051,0.095,0.042,0.526,0.055,0.203,0.050,0.537,0.043,0.567,0.044,0.145,0.065,0.289,0.036,0.598,0.035,0.710,0.045
0.054,0.813,0.070,0.103,0.049,0.432,0.053,0.401,0.046,0.727,0.041,0.827,0.050,0.223,0.058,0.367,0.038,0.623,0.051,0.669,0.047
0.040,0.453,0.054,0.207,0.045,0.437,0.056,0.279,0.043,1.098,0.038,0.630,0.033,0.197,0.060,0.323,0.039,0.628,0.045,1.030,0.035
0.039,0.434,0.054,0.220,0.039,0.577,0.044,0.236,0.040,0.669,0.042,0.639,0.044,0.176,0.056,0.463,0.045,0.537,0.039,0.737,0.038
0.039,1.249,0.043,0.628,0.039,0.261,0.057,0.408,0.048,0.674,0.044,0.517,0.039,0.184,0.060,0.336,0.036,0.425,0.033,0.402,0.036
0.050,0.816,0.049,0.509,0.045,0.308,0.051,0.302,0.047,0.660,0.037,0.634,0.044,0.236,0.045,0.446,0.038,0.533,0.035,0.896,0.035
0.044,0.430,0.053,0.214,0.046,0.324,0.055,0.280,0.037,0.669,0.035,0.600,0.040,0.139,0.051,0.375,0.036,0.550,0.046,0.675,0.053
0.036,1.832,0.053,0.189,0.043,0.689,0.046,0.340,0.062,0.577,0.040,0.531,0.036,0.278,0.041,0.260,0.038,0.512,0.043,2.100,0.036
0.049,1.776,0.037,0.545,0.038,0.481,0.048,0.690,0.062,1.111,0.043,0.597,0.046,0.264,0.052,0.338,0.037,0.540,0.045,1.262,0.031
0.036,0.902,0.060,0.099,0.052,0.419,0.050,0.230,0.056,0.569,0.034,0.564,0.037,0.231,0.049,0.288,0.033,0.491,0.041,0.624,0.038
0.046,1.320,0.046,0.204,0.034,0.535,0.053,0.611,0.057,0.581,0.041,0.565,0.038,0.155,0.058,0.297,0.032,0.512,0.041,0.897,0.046
